"TIME","GEO","AGE","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"1991","EL64","Total","NR","Number","1.37",""
"1991","EL65","Total","NR","Number","1.46",""
"1991","ES","Total","NR","Number","1.33",""
"1991","ES1","Total","NR","Number","1.09",""
"1991","ES11","Total","NR","Number","1.14",""
"1991","ES12","Total","NR","Number","0.97",""
"1991","ES13","Total","NR","Number","1.09",""
"1991","ES2","Total","NR","Number","1.06",""
"1991","ES21","Total","NR","Number","0.97",""
"1991","ES22","Total","NR","Number","1.21",""
"1991","ES23","Total","NR","Number","1.14",""
"1991","ES24","Total","NR","Number","1.15",""
"1991","ES3","Total","NR","Number","1.24",""
"1991","ES30","Total","NR","Number","1.24",""
"1991","ES4","Total","NR","Number","1.36",""
"1991","ES41","Total","NR","Number","1.13",""
"1991","ES42","Total","NR","Number","1.55",""
"1991","ES43","Total","NR","Number","1.60",""
"1991","ES5","Total","NR","Number","1.29",""
"1991","ES51","Total","NR","Number","1.23",""
"1991","ES52","Total","NR","Number","1.34",""
"1991","ES53","Total","NR","Number","1.55",""
"1991","ES6","Total","NR","Number","1.63",""
"1991","ES61","Total","NR","Number","1.61",""
"1991","ES62","Total","NR","Number","1.68",""
"1991","ES63","Total","NR","Number","1.84",""
"1991","ES64","Total","NR","Number","2.10",""
"1991","ES7","Total","NR","Number","1.42",""
"1991","ES70","Total","NR","Number","1.42",""
"1991","FI","Total","NR","Number","1.79",""
"1991","FI1","Total","NR","Number","1.79",""
"1991","FI19","Total","NR","Number","1.82",""
"1991","FI1B","Total","NR","Number","1.71",""
"1991","FI1C","Total","NR","Number","1.74",""
"1991","FI1D","Total","NR","Number","1.93",""
"1991","FI2","Total","NR","Number","1.78",""
"1991","FI20","Total","NR","Number","1.78",""
"1991","FR","Total","NR","Number","1.77",""
"1991","FR1","Total","NR","Number","1.83",""
"1991","FR10","Total","NR","Number","1.83",""
"1991","FRB","Total","NR","Number","1.76",""
"1991","FRB0","Total","NR","Number","1.76",""
"1991","FRC","Total","NR","Number","1.76",""
"1991","FRC1","Total","NR","Number","1.71",""
"1991","FRC2","Total","NR","Number","1.82",""
"1991","FRD","Total","NR","Number","1.86",""
"1991","FRD1","Total","NR","Number","1.81",""
"1991","FRD2","Total","NR","Number","1.90",""
"1991","FRE","Total","NR","Number","1.94",""
"1991","FRE1","Total","NR","Number","1.96",""
"1991","FRE2","Total","NR","Number","1.90",""
"1991","FRF","Total","NR","Number","1.74",""
"1991","FRF1","Total","NR","Number","1.72",""
"1991","FRF2","Total","NR","Number","1.78",""
"1991","FRF3","Total","NR","Number","1.74",""
"1991","FRG","Total","NR","Number","1.80",""
"1991","FRG0","Total","NR","Number","1.80",""
"1991","FRH","Total","NR","Number","1.73",""
"1991","FRH0","Total","NR","Number","1.73",""
"1991","FRI","Total","NR","Number","1.56",""
"1991","FRI1","Total","NR","Number","1.56",""
"1991","FRI2","Total","NR","Number","1.43",""
"1991","FRI3","Total","NR","Number","1.61",""
"1991","FRJ","Total","NR","Number","1.60",""
"1991","FRJ1","Total","NR","Number","1.66",""
"1991","FRJ2","Total","NR","Number","1.54",""
"1991","FRK","Total","NR","Number","1.75",""
"1991","FRK1","Total","NR","Number","1.53",""
"1991","FRK2","Total","NR","Number","1.80",""
"1991","FRL","Total","NR","Number","1.76",""
"1991","FRL0","Total","NR","Number","1.76",""
"1991","FRM","Total","NR","Number","1.65",""
"1991","FRM0","Total","NR","Number","1.65",""
"1991","FRY","Total","NR","Number",":",""
"1991","FRY1","Total","NR","Number",":",""
"1991","FRY2","Total","NR","Number",":",""
"1991","FRY3","Total","NR","Number",":",""
"1991","FRY4","Total","NR","Number",":",""
"1991","FRY5","Total","NR","Number",":",""
"1991","HR","Total","NR","Number",":",""
"1991","HR0","Total","NR","Number",":",""
"1991","HR03","Total","NR","Number",":",""
"1991","HR04","Total","NR","Number",":",""
"1991","HU","Total","NR","Number","1.87",""
"1991","HU1","Total","NR","Number","1.64",""
"1991","HU11","Total","NR","Number",":",""
"1991","HU12","Total","NR","Number",":",""
"1991","HU2","Total","NR","Number","1.89",""
"1991","HU21","Total","NR","Number","1.98",""
"1991","HU22","Total","NR","Number","1.83",""
"1991","HU23","Total","NR","Number","1.86",""
"1991","HU3","Total","NR","Number","2.02",""
"1991","HU31","Total","NR","Number","2.05",""
"1991","HU32","Total","NR","Number","2.08",""
"1991","HU33","Total","NR","Number","1.93",""
"1991","IE","Total","NR","Number","2.08",""
"1991","IE0","Total","NR","Number","2.08",""
"1991","IE04","Total","NR","Number",":",""
"1991","IE05","Total","NR","Number",":",""
"1991","IE06","Total","NR","Number",":",""
"1991","IS","Total","NR","Number","2.18",""
"1991","IS0","Total","NR","Number","2.18",""
"1991","IS00","Total","NR","Number","2.18",""
"1991","IT","Total","NR","Number","1.30",""
"1991","ITC","Total","NR","Number","1.10",""
"1991","ITC1","Total","NR","Number","1.08",""
"1991","ITC2","Total","NR","Number","1.11",""
"1991","ITC3","Total","NR","Number","1.02",""
"1991","ITC4","Total","NR","Number","1.12",""
"1991","ITF","Total","NR","Number","1.61",""
"1991","ITF1","Total","NR","Number","1.29",""
"1991","ITF2","Total","NR","Number","1.35",""
"1991","ITF3","Total","NR","Number","1.77",""
"1991","ITF4","Total","NR","Number","1.57",""
"1991","ITF5","Total","NR","Number","1.33",""
"1991","ITF6","Total","NR","Number","1.50",""
"1991","ITG","Total","NR","Number","1.59",""
"1991","ITG1","Total","NR","Number","1.70",""
"1991","ITG2","Total","NR","Number","1.27",""
"1991","ITH","Total","NR","Number",":",""
"1991","ITH1","Total","NR","Number","1.53",""
"1991","ITH2","Total","NR","Number","1.24",""
"1991","ITH3","Total","NR","Number","1.10",""
"1991","ITH4","Total","NR","Number","1.07",""
"1991","ITH5","Total","NR","Number",":",""
"1991","ITI","Total","NR","Number",":",""
"1991","ITI1","Total","NR","Number","1.06",""
"1991","ITI2","Total","NR","Number","1.18",""
"1991","ITI3","Total","NR","Number",":",""
"1991","ITI4","Total","NR","Number","1.24",""
"1991","LI","Total","NR","Number",":",""
"1991","LI0","Total","NR","Number",":",""
"1991","LI00","Total","NR","Number",":",""
"1991","LT","Total","NR","Number","2.01",""
"1991","LT0","Total","NR","Number","2.01",""
"1991","LT01","Total","NR","Number",":",""
"1991","LT02","Total","NR","Number",":",""
"1991","LU","Total","NR","Number","1.60",""
"1991","LU0","Total","NR","Number","1.60",""
"1991","LU00","Total","NR","Number","1.60",""
"1991","LV","Total","NR","Number",":",""
"1991","LV0","Total","NR","Number",":",""
"1991","LV00","Total","NR","Number",":",""
"1991","ME","Total","NR","Number",":",""
"1991","ME0","Total","NR","Number",":",""
"1991","ME00","Total","NR","Number",":",""
"1991","MK","Total","NR","Number",":",""
"1991","MK0","Total","NR","Number",":",""
"1991","MK00","Total","NR","Number",":",""
"1991","MT","Total","NR","Number","2.04",""
"1991","MT0","Total","NR","Number","2.04",""
"1991","MT00","Total","NR","Number","2.04",""
"1991","NL","Total","NR","Number","1.61",""
"1991","NL1","Total","NR","Number",":",""
"1991","NL11","Total","NR","Number",":",""
"1991","NL12","Total","NR","Number",":",""
"1991","NL13","Total","NR","Number",":",""
"1991","NL2","Total","NR","Number",":",""
"1991","NL21","Total","NR","Number",":",""
"1991","NL22","Total","NR","Number",":",""
"1991","NL23","Total","NR","Number",":",""
"1991","NL3","Total","NR","Number",":",""
"1991","NL31","Total","NR","Number",":",""
"1991","NL32","Total","NR","Number",":",""
"1991","NL33","Total","NR","Number",":",""
"1991","NL34","Total","NR","Number",":",""
"1991","NL4","Total","NR","Number",":",""
"1991","NL41","Total","NR","Number",":",""
"1991","NL42","Total","NR","Number",":",""
"1991","NO","Total","NR","Number","1.92",""
"1991","NO0","Total","NR","Number","1.92",""
"1991","NO01","Total","NR","Number","1.77",""
"1991","NO02","Total","NR","Number","1.81",""
"1991","NO03","Total","NR","Number","1.77",""
"1991","NO04","Total","NR","Number","2.13",""
"1991","NO05","Total","NR","Number","2.09",""
"1991","NO06","Total","NR","Number","1.98",""
"1991","NO07","Total","NR","Number","1.98",""
"1991","PL","Total","NR","Number","2.07",""
"1991","PL2","Total","NR","Number","1.90",""
"1991","PL21","Total","NR","Number","2.20",""
"1991","PL22","Total","NR","Number","1.73",""
"1991","PL4","Total","NR","Number","2.13",""
"1991","PL41","Total","NR","Number","2.17",""
"1991","PL42","Total","NR","Number","2.06",""
"1991","PL43","Total","NR","Number","2.14",""
"1991","PL5","Total","NR","Number","1.86",""
"1991","PL51","Total","NR","Number","1.86",""
"1991","PL52","Total","NR","Number","1.87",""
"1991","PL6","Total","NR","Number","2.16",""
"1991","PL61","Total","NR","Number","2.11",""
"1991","PL62","Total","NR","Number","2.30",""
"1991","PL63","Total","NR","Number","2.12",""
"1991","PL7","Total","NR","Number",":",""
"1991","PL71","Total","NR","Number",":",""
"1991","PL72","Total","NR","Number",":",""
"1991","PL8","Total","NR","Number",":",""
"1991","PL81","Total","NR","Number",":",""
"1991","PL82","Total","NR","Number",":",""
"1991","PL84","Total","NR","Number",":",""
"1991","PL9","Total","NR","Number",":",""
"1991","PL91","Total","NR","Number",":",""
"1991","PL92","Total","NR","Number",":",""
"1991","PT","Total","NR","Number","1.56",""
"1991","PT1","Total","NR","Number","1.52",""
"1991","PT11","Total","NR","Number","1.59",""
"1991","PT15","Total","NR","Number","1.67",""
"1991","PT16","Total","NR","Number",":",""
"1991","PT17","Total","NR","Number",":",""
"1991","PT18","Total","NR","Number",":",""
"1991","PT2","Total","NR","Number","2.11",""
"1991","PT20","Total","NR","Number","2.11",""
"1991","PT3","Total","NR","Number","1.60",""
"1991","PT30","Total","NR","Number","1.60",""
"1991","RO","Total","NR","Number","1.59",""
"1991","RO1","Total","NR","Number",":",""
"1991","RO11","Total","NR","Number",":",""
"1991","RO12","Total","NR","Number",":",""
"1991","RO2","Total","NR","Number",":",""
"1991","RO21","Total","NR","Number",":",""
"1991","RO22","Total","NR","Number",":",""
"1991","RO3","Total","NR","Number",":",""
"1991","RO31","Total","NR","Number",":",""
"1991","RO32","Total","NR","Number",":",""
"1991","RO4","Total","NR","Number",":",""
"1991","RO41","Total","NR","Number",":",""
"1991","RO42","Total","NR","Number",":",""
"1991","RS","Total","NR","Number",":",""
"1991","RS1","Total","NR","Number",":",""
"1991","RS11","Total","NR","Number",":",""
"1991","RS12","Total","NR","Number",":",""
"1991","RS2","Total","NR","Number",":",""
"1991","RS21","Total","NR","Number",":",""
"1991","RS22","Total","NR","Number",":",""
"1991","SE","Total","NR","Number","2.11",""
"1991","SE1","Total","NR","Number","2.03",""
"1991","SE11","Total","NR","Number","1.94",""
"1991","SE12","Total","NR","Number","2.15",""
"1991","SE2","Total","NR","Number","2.13",""
"1991","SE21","Total","NR","Number","2.27",""
"1991","SE22","Total","NR","Number","2.05",""
"1991","SE23","Total","NR","Number","2.12",""
"1991","SE3","Total","NR","Number","2.26",""
"1991","SE31","Total","NR","Number","2.28",""
"1991","SE32","Total","NR","Number","2.20",""
"1991","SE33","Total","NR","Number","2.28",""
"1991","SI","Total","NR","Number","1.42",""
"1991","SI0","Total","NR","Number","1.42",""
"1991","SI03","Total","NR","Number",":",""
"1991","SI04","Total","NR","Number",":",""
"1991","SK","Total","NR","Number","2.05",""
"1991","SK0","Total","NR","Number","2.05",""
"1991","SK01","Total","NR","Number",":",""
"1991","SK02","Total","NR","Number",":",""
"1991","SK03","Total","NR","Number",":",""
"1991","SK04","Total","NR","Number",":",""
"1991","TR","Total","NR","Number",":",""
"1991","TR1","Total","NR","Number",":",""
"1991","TR10","Total","NR","Number",":",""
"1991","TR2","Total","NR","Number",":",""
"1991","TR21","Total","NR","Number",":",""
"1991","TR22","Total","NR","Number",":",""
"1991","TR3","Total","NR","Number",":",""
"1991","TR31","Total","NR","Number",":",""
"1991","TR32","Total","NR","Number",":",""
"1991","TR33","Total","NR","Number",":",""
"1991","TR4","Total","NR","Number",":",""
"1991","TR41","Total","NR","Number",":",""
"1991","TR42","Total","NR","Number",":",""
"1991","TR5","Total","NR","Number",":",""
"1991","TR51","Total","NR","Number",":",""
"1991","TR52","Total","NR","Number",":",""
"1991","TR6","Total","NR","Number",":",""
"1991","TR61","Total","NR","Number",":",""
"1991","TR62","Total","NR","Number",":",""
"1991","TR63","Total","NR","Number",":",""
"1991","TR7","Total","NR","Number",":",""
"1991","TR71","Total","NR","Number",":",""
"1991","TR72","Total","NR","Number",":",""
"1991","TR8","Total","NR","Number",":",""
"1991","TR81","Total","NR","Number",":",""
"1991","TR82","Total","NR","Number",":",""
"1991","TR83","Total","NR","Number",":",""
"1991","TR9","Total","NR","Number",":",""
"1991","TR90","Total","NR","Number",":",""
"1991","TRA","Total","NR","Number",":",""
"1991","TRA1","Total","NR","Number",":",""
"1991","TRA2","Total","NR","Number",":",""
"1991","TRB","Total","NR","Number",":",""
"1991","TRB1","Total","NR","Number",":",""
"1991","TRB2","Total","NR","Number",":",""
"1991","TRC","Total","NR","Number",":",""
"1991","TRC1","Total","NR","Number",":",""
"1991","TRC2","Total","NR","Number",":",""
"1991","TRC3","Total","NR","Number",":",""
"1991","UK","Total","NR","Number","1.82",""
"1991","UKC","Total","NR","Number",":",""
"1991","UKC1","Total","NR","Number",":",""
"1991","UKC2","Total","NR","Number",":",""
"1991","UKD","Total","NR","Number",":",""
"1991","UKD1","Total","NR","Number",":",""
"1991","UKD3","Total","NR","Number",":",""
"1991","UKD4","Total","NR","Number",":",""
"1991","UKD6","Total","NR","Number",":",""
"1991","UKD7","Total","NR","Number",":",""
"1991","UKE","Total","NR","Number",":",""
"1991","UKE1","Total","NR","Number",":",""
"1991","UKE2","Total","NR","Number",":",""
"1991","UKE3","Total","NR","Number",":",""
"1991","UKE4","Total","NR","Number",":",""
"1991","UKF","Total","NR","Number",":",""
"1991","UKF1","Total","NR","Number",":",""
"1991","UKF2","Total","NR","Number",":",""
"1991","UKF3","Total","NR","Number",":",""
"1991","UKG","Total","NR","Number",":",""
"1991","UKG1","Total","NR","Number",":",""
"1991","UKG2","Total","NR","Number",":",""
"1991","UKG3","Total","NR","Number",":",""
"1991","UKH","Total","NR","Number",":",""
"1991","UKH1","Total","NR","Number",":",""
"1991","UKH2","Total","NR","Number",":",""
"1991","UKH3","Total","NR","Number",":",""
"1991","UKI","Total","NR","Number",":",""
"1991","UKI3","Total","NR","Number",":",""
"1991","UKI4","Total","NR","Number",":",""
"1991","UKI5","Total","NR","Number",":",""
"1991","UKI6","Total","NR","Number",":",""
"1991","UKI7","Total","NR","Number",":",""
"1991","UKJ","Total","NR","Number",":",""
"1991","UKJ1","Total","NR","Number",":",""
"1991","UKJ2","Total","NR","Number",":",""
"1991","UKJ3","Total","NR","Number",":",""
"1991","UKJ4","Total","NR","Number",":",""
"1991","UKK","Total","NR","Number",":",""
"1991","UKK1","Total","NR","Number",":",""
"1991","UKK2","Total","NR","Number",":",""
"1991","UKK3","Total","NR","Number",":",""
"1991","UKK4","Total","NR","Number",":",""
"1991","UKL","Total","NR","Number",":",""
"1991","UKL1","Total","NR","Number",":",""
"1991","UKL2","Total","NR","Number",":",""
"1991","UKM","Total","NR","Number",":",""
"1991","UKM5","Total","NR","Number",":",""
"1991","UKM6","Total","NR","Number",":",""
"1991","UKM7","Total","NR","Number",":",""
"1991","UKM8","Total","NR","Number",":",""
"1991","UKM9","Total","NR","Number",":",""
"1991","UKN","Total","NR","Number",":",""
"1991","UKN0","Total","NR","Number",":",""
"1992","AL","Total","NR","Number",":",""
"1992","AL0","Total","NR","Number",":",""
"1992","AT","Total","NR","Number","1.51",""
"1992","AT1","Total","NR","Number","1.44",""
"1992","AT11","Total","NR","Number","1.30",""
"1992","AT12","Total","NR","Number","1.50",""
"1992","AT13","Total","NR","Number","1.42",""
"1992","AT2","Total","NR","Number","1.47",""
"1992","AT21","Total","NR","Number","1.49",""
"1992","AT22","Total","NR","Number","1.46",""
"1992","AT3","Total","NR","Number","1.60",""
"1992","AT31","Total","NR","Number","1.60",""
"1992","AT32","Total","NR","Number","1.54",""
"1992","AT33","Total","NR","Number","1.61",""
"1992","AT34","Total","NR","Number","1.70",""
"1992","BE","Total","NR","Number","1.65",""
"1992","BE1","Total","NR","Number","1.82",""
"1992","BE10","Total","NR","Number","1.82",""
"1992","BE2","Total","NR","Number","1.57",""
"1992","BE21","Total","NR","Number","1.61",""
"1992","BE22","Total","NR","Number","1.52",""
"1992","BE23","Total","NR","Number","1.53",""
"1992","BE24","Total","NR","Number","1.49",""
"1992","BE25","Total","NR","Number","1.68",""
"1992","BE3","Total","NR","Number","1.71",""
"1992","BE31","Total","NR","Number","1.72",""
"1992","BE32","Total","NR","Number","1.66",""
"1992","BE33","Total","NR","Number","1.70",""
"1992","BE34","Total","NR","Number","1.87",""
"1992","BE35","Total","NR","Number","1.81",""
"1992","BG","Total","NR","Number","1.55",""
"1992","BG3","Total","NR","Number","1.64",""
"1992","BG31","Total","NR","Number","1.74",""
"1992","BG32","Total","NR","Number","1.53",""
"1992","BG33","Total","NR","Number","1.61",""
"1992","BG34","Total","NR","Number","1.70",""
"1992","BG4","Total","NR","Number","1.44",""
"1992","BG41","Total","NR","Number","1.33",""
"1992","BG42","Total","NR","Number","1.59",""
